
NOTICE: Existing SQLite export found: profiles/gan_profile.sqlite
        It is assumed file was previously exported from: profiles/gan_profile.nsys-rep
        Consider using --force-export=true if needed.

Processing [profiles/gan_profile.sqlite] with [/opt/nvidia/nsight-systems/2025.3.2/host-linux-x64/reports/cuda_api_gpu_sum.py]... 

 ** CUDA Summary (API/Kernels/MemOps) (cuda_api_gpu_sum):

 Time (%)  Total Time (ns)  Instances    Avg (ns)      Med (ns)     Min (ns)    Max (ns)   StdDev (ns)    Category                                                 Operation                                              
      0.0           76,031         17      4,472.4      4,864.0      3,040      5,888        950.5  void cask_plugin__5x_cudnn::xmma__5x_cudnn::init_device_workspace_kernel<xmma__5x_cudnn::implicit_g…
      0.0           75,391          1     75,391.0     75,391.0     75,391     75,391          0.0  void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_bf16_64x64_32x6_nt_align2>(T1::Params)    
      0.0           74,239          1     74,239.0     74,239.0     74,239     74,239          0.0  void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_bf16_64x256_32x4_nt_align2>(T1::Params)   
      0.0           67,040          1     67,040.0     67,040.0     67,040     67,040          0.0  triton_tem_fused__to_copy_convolution_leaky_relu_leaky_relu_backward_65                             
      0.0           61,024          3     20,341.3     21,056.0     15,712     24,256      4,316.6  void cutlass__5x_cudnn::Kernel<cutlass_tensorop_bf16_s16816dgrad_optimized_bf16_128x128_32x4_nhwc_u…
      0.0           60,704          1     60,704.0     60,704.0     60,704     60,704          0.0  triton_tem_fused__to_copy_convolution_53                                                            
      0.0           58,591         33      1,775.5      1,760.0      1,440      2,112        173.8  void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, floa…
      0.0           54,623          1     54,623.0     54,623.0     54,623     54,623          0.0  triton_tem_fused__to_copy_convolution_55                                                            
      0.0           54,271          8      6,783.9      6,768.0      6,112      7,712        477.7  sm90_xmma_wgrad_indexed_implicit_gemm_bf16bf16_bf16f32_f32_nhwckrsc_nhwc_tilesize64x64x64_warpgroup…
      0.0           50,272          1     50,272.0     50,272.0     50,272     50,272          0.0  triton_tem_fused__to_copy_convolution_78                                                            
      0.0           50,175          1     50,175.0     50,175.0     50,175     50,175          0.0  triton_tem_fused__to_copy_convolution_70                                                            
      0.0           46,496          1     46,496.0     46,496.0     46,496     46,496          0.0  nvjet_tst_192x128_64x5_1x1_v_bz_coopB_NTT                                                           
      0.0           38,016          1     38,016.0     38,016.0     38,016     38,016          0.0  triton_tem_fused__to_copy_convolution_77                                                            
      0.0           37,184          2     18,592.0     18,592.0     16,864     20,320      2,443.8  sm80_xmma_wgrad_implicit_gemm_indexed_bf16bf16_bf16f32_f32_nhwckrsc_nhwc_tilesize64x64x64_stage4_wa…
      0.0           36,447          1     36,447.0     36,447.0     36,447     36,447          0.0  sm90_xmma_wgrad_indexed_implicit_gemm_bf16bf16_bf16f32_f32_nhwckrsc_nhwc_tilesize256x64x64_warpgrou…
      0.0           35,552         11      3,232.0      3,232.0      2,816      3,552        228.5  void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::NormTwoOps…
      0.0           35,008         11      3,182.5      3,072.0      2,752      4,288        418.5  nvjet_tst_64x8_64x16_2x4_v_bz_TNT                                                                   
      0.0           31,615          1     31,615.0     31,615.0     31,615     31,615          0.0  triton_tem_fused__to_copy_convolution_71                                                            
      0.0           31,520          1     31,520.0     31,520.0     31,520     31,520          0.0  triton_tem_fused__to_copy_convolution_58                                                            
      0.0           29,760          1     29,760.0     29,760.0     29,760     29,760          0.0  triton_tem_fused__to_copy_convolution_74                                                            
      0.0           29,312         11      2,664.7      2,624.0      2,592      2,816         71.7  void at::native::<unnamed>::CatArrayBatchedCopy_alignedK_contig<at::native::<unnamed>::OpaqueType<(…
      0.0           28,704          1     28,704.0     28,704.0     28,704     28,704          0.0  nvjet_tst_64x128_64x8_1x1_v_ssched_bz_NTN                                                           
      0.0           27,712          1     27,712.0     27,712.0     27,712     27,712          0.0  triton_tem_fused__to_copy_convolution_leaky_relu_67                                                 
      0.0           27,616          1     27,616.0     27,616.0     27,616     27,616          0.0  sm90_xmma_dgrad_implicit_gemm_indexed_bf16bf16_bf16f32_f32_nhwckrsc_nhwc_tilesize256x128x64_warpgro…
      0.0           24,608         11      2,237.1      2,208.0      2,176      2,400         64.7  void at::native::lpnorm_cleanup<float, (at::native::NormType)1, float, float>(const T4 *, at::nativ…
      0.0           21,440         11      1,949.1      1,920.0      1,696      2,336        220.1  void at::native::vectorized_elementwise_kernel<(int)4, at::native::reciprocal_kernel_cuda(at::Tenso…
      0.0           21,248          1     21,248.0     21,248.0     21,248     21,248          0.0  nvjet_tst_64x192_64x6_1x2_h_ssched_bz_NTN                                                           
      0.0           18,656         11      1,696.0      1,696.0      1,504      1,984        136.5  void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, st…
      0.0           17,536         11      1,594.2      1,664.0      1,472      1,696         93.6  void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(a…
      0.0           12,640          2      6,320.0      6,320.0      4,928      7,712      1,968.6  void cutlass::Kernel2<cutlass_75_wmma_tensorop_s161616gemm_bf16_32x32_32x1_tn_align1>(T1::Params)   
      0.0           12,160          1     12,160.0     12,160.0     12,160     12,160          0.0  sm90_xmma_dgrad_implicit_gemm_bf16bf16_bf16f32_f32_nhwckrsc_nhwc_tilesize64x256x64_warpgroupsize1x1…
      0.0           11,872          2      5,936.0      5,936.0      5,888      5,984         67.9  sm80_xmma_wgrad_implicit_gemm_indexed_bf16bf16_bf16f32_f32_nhwckrsc_nhwc_tilesize64x32x64_stage5_wa…
      0.0            8,832          6      1,472.0      1,456.0      1,312      1,760        159.4  void at::native::vectorized_elementwise_kernel<(int)2, at::native::FillFunctor<long>, std::array<ch…
      0.0            8,352          1      8,352.0      8,352.0      8,352      8,352          0.0  sm90_xmma_wgrad_indexed_implicit_gemm_bf16bf16_bf16f32_f32_nhwckrsc_nhwc_tilesize256x64x64_warpgrou…
      0.0            7,200          1      7,200.0      7,200.0      7,200      7,200          0.0  sm90_xmma_wgrad_indexed_implicit_gemm_bf16bf16_bf16f32_f32_nhwckrsc_nhwc_tilesize128x64x64_warpgrou…
      0.0            2,784          1      2,784.0      2,784.0      2,784      2,784          0.0  triton_tem_fused__to_copy_convolution_41                                                            
      0.0            2,432          1      2,432.0      2,432.0      2,432      2,432          0.0  triton_tem_fused__to_copy_convolution_39                                                            
      0.0            2,304          1      2,304.0      2,304.0      2,304      2,304          0.0  triton_tem_fused__to_copy_convolution_38                                                            
      0.0            2,304          1      2,304.0      2,304.0      2,304      2,304          0.0  triton_tem_fused__to_copy_convolution_40                                                            

Processing [profiles/gan_profile.sqlite] with [/opt/nvidia/nsight-systems/2025.3.2/host-linux-x64/reports/cuda_gpu_mem_time_sum.py]... 

 ** CUDA GPU MemOps Summary (by Time) (cuda_gpu_mem_time_sum):

 Time (%)  Total Time (ns)  Count    Avg (ns)    Med (ns)  Min (ns)   Max (ns)   StdDev (ns)             Operation           
 --------  ---------------  ------  -----------  --------  --------  ----------  ------------  ------------------------------
     80.8    1,521,427,119     242  6,286,888.9   6,608.0       704  91,237,968  18,721,399.9  [CUDA memcpy Host-to-Device]  
     18.9      355,437,487  11,275     31,524.4  10,720.0     1,280     799,612      65,509.4  [CUDA memcpy Device-to-Device]
      0.3        5,225,422   2,440      2,141.6     800.0       703     500,734      11,028.4  [CUDA memset]                 
      0.0          197,728      48      4,119.3   2,656.0     2,432      35,616       6,503.8  [CUDA memcpy Device-to-Host]  

Processing [profiles/gan_profile.sqlite] with [/opt/nvidia/nsight-systems/2025.3.2/host-linux-x64/reports/cuda_gpu_mem_size_sum.py]... 

 ** CUDA GPU MemOps Summary (by Size) (cuda_gpu_mem_size_sum):

 Total (MB)   Count   Avg (MB)  Med (MB)  Min (MB)  Max (MB)   StdDev (MB)            Operation           
 -----------  ------  --------  --------  --------  ---------  -----------  ------------------------------
 500,351.975  11,275    44.377    12.583     0.000  1,207.960       99.720  [CUDA memcpy Device-to-Device]
  20,899.066     242    86.360     0.066     0.000  1,207.960      257.273  [CUDA memcpy Host-to-Device]  
   8,762.741   2,440     3.591     0.000     0.000  1,610.613       35.480  [CUDA memset]                 
       0.590      48     0.012     0.000     0.000      0.295        0.060  [CUDA memcpy Device-to-Host]  

Processing [profiles/gan_profile.sqlite] with [/opt/nvidia/nsight-systems/2025.3.2/host-linux-x64/reports/cuda_kern_exec_sum.py]... 

 ** CUDA Kernel Launch & Exec Time Summary (cuda_kern_exec_sum):

    PID        TID     DevId   Count   QCount    TAvg (ns)     TMed (ns)    TMin (ns)  TMax (ns)   TStdDev (ns)   AAvg (ns)    AMed (ns)   AMin (ns)  AMax (ns)   AStdDev (ns)   QAvg (ns)     QMed (ns)    QMin (ns)   QMax (ns)   QStdDev (ns)   KAvg (ns)    KMed (ns)   KMin (ns)  KMax (ns)  KStdDev (ns)           API Name                                                       Kernel Name                                             
 ---------  ---------  -----  -------  -------  ------------  ------------  ---------  ----------  ------------  -----------  -----------  ---------  ----------  ------------  ------------  ------------  ----------  ----------  ------------  -----------  -----------  ---------  ---------  ------------  --------------------------  ----------------------------------------------------------------------------------------------------
 1,093,243  1,093,243      0       11       10  51,040,032.6  61,327,052.0     15,094  61,822,054  23,098,725.7    827,634.8      9,800.0      8,070   8,987,930   2,706,471.5  55,230,328.8  61,335,041.0         282  61,809,701  19,408,944.2      3,232.0      3,232.0      2,816      3,552         228.5  cudaLaunchKernel            void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::NormTwoOps…
 1,093,243  1,093,243      0       11       10  50,549,929.1  61,561,269.0     28,805  62,061,067  24,607,198.8    148,152.4     10,270.0      8,820   1,528,701     457,877.2  55,422,431.7  61,553,824.5         214  62,034,165  19,476,676.9     17,815.3     17,472.0     17,248     21,088       1,100.5  cudaLaunchKernel            void at::native::<unnamed>::multi_tensor_apply_kernel<at::native::<unnamed>::TensorListMetadata<(in…
 1,093,243  1,093,243      0       11       10  50,478,973.3  61,045,207.0      9,877  61,584,150  23,648,892.6    500,782.6      8,970.0      7,211   5,418,094   1,630,888.2  54,974,422.5  61,059,285.5         573  61,574,675  19,318,981.0      1,594.2      1,664.0      1,472      1,696          93.6  cudaLaunchKernel            void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(a…
 1,093,243  1,093,243      0       11       10  50,427,001.5  61,377,250.0     15,446  61,863,546  24,476,208.1    178,165.8     11,150.0      9,771   1,847,577     553,682.3  55,270,856.7  61,387,885.5          36  61,847,709  19,423,283.9      2,664.7      2,624.0      2,592      2,816          71.7  cudaLaunchKernel            void at::native::<unnamed>::CatArrayBatchedCopy_alignedK_contig<at::native::<unnamed>::OpaqueType<(…
 1,093,243  1,093,243      0       11       10  50,400,182.6  61,547,934.0     13,734  62,050,070  24,911,324.4      8,655.7      7,320.0      6,320      23,261       4,867.9  55,428,303.1  61,558,920.5       3,584  62,041,542  19,477,549.7      2,237.1      2,208.0      2,176      2,400          64.7  cudaLaunchKernel            void at::native::lpnorm_cleanup<float, (at::native::NormType)1, float, float>(const T4 *, at::nativ…
 1,093,243  1,093,243      0       11       11  50,300,359.0  61,086,677.0     11,762  61,628,238  24,134,690.3    282,026.1      9,741.0      8,550   3,004,481     902,936.7  50,016,383.8  61,074,792.0          11  61,615,240  24,730,831.2      1,949.1      1,920.0      1,696      2,336         220.1  cudaLaunchKernel            void at::native::vectorized_elementwise_kernel<(int)4, at::native::reciprocal_kernel_cuda(at::Tenso…
 1,093,243  1,093,243      0       11        9  50,054,722.5  61,114,041.0     14,546  61,653,786  24,734,755.0     15,522.8     12,530.0      9,851      46,123      10,253.6  61,157,202.2  61,153,404.0  60,376,221  61,641,951     373,140.9      1,696.0      1,696.0      1,504      1,984         136.5  cudaLaunchKernel            void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, st…
 1,093,243  1,093,243      0       11       10  50,039,530.4  61,008,375.0     20,711  61,550,128  24,502,667.9     93,835.3      8,910.0      8,120     940,744     280,889.7  54,928,188.4  61,014,921.5         315  61,530,403  19,302,760.0     11,019.6     11,104.0     10,464     11,520         352.4  cudaLaunchKernel            void at::native::<unnamed>::multi_tensor_apply_kernel<at::native::<unnamed>::TensorListMetadata<(in…
 1,093,243  1,093,243      0       22       21  49,545,026.8  60,381,671.5     30,692  60,945,137  23,647,093.0    102,656.5     10,810.0      4,391   2,050,996     435,196.0  51,772,257.1  60,350,986.0         299  60,906,342  21,658,395.2     23,418.1     23,472.0     22,656     24,896         560.4  cudaLaunchKernel            void at::native::<unnamed>::multi_tensor_apply_kernel<at::native::<unnamed>::TensorListMetadata<(in…
 1,093,243  1,093,243      0       22       20  49,486,497.8  60,364,244.0     29,442  60,899,459  23,724,956.4     58,507.4      6,325.0      3,250   1,158,634     245,725.0  54,347,289.6  60,366,519.5      10,668  60,872,683  18,584,871.3     21,384.7     21,408.0     20,864     21,952         364.0  cudaLaunchKernel            void at::native::<unnamed>::multi_tensor_apply_kernel<at::native::<unnamed>::TensorListMetadata<(in…
 1,093,243  1,093,243      0       22       21  49,474,015.6  60,375,036.0     40,016  60,938,491  23,790,128.5     30,142.9      7,266.0      3,511     528,705     111,383.2  51,772,347.0  60,356,322.0         417  60,915,616  21,654,267.8     24,820.1     24,896.0     17,792     32,544       6,540.0  cudaLaunchKernel            void at::native::<unnamed>::multi_tensor_apply_kernel<at::native::<unnamed>::TensorListMetadata<(in…
 1,093,243  1,093,243      0       22       20  49,381,481.8  59,893,223.5     45,321  60,442,624  22,978,385.5    334,813.4      8,940.0      3,510   7,192,787   1,531,756.4  53,919,449.6  59,884,937.5       6,847  60,417,199  18,437,162.0     29,217.3     33,280.0     18,880     36,736       7,104.4  cudaLaunchKernel            void at::native::<unnamed>::multi_tensor_apply_kernel<at::native::<unnamed>::TensorListMetadata<(in…
 1,093,243  1,093,243      0       11       10  49,214,990.7  59,836,057.0     32,750  60,408,170  23,805,052.4    199,952.0      9,201.0      7,700   2,107,738     632,742.8  53,894,871.1  59,847,372.0         846  60,379,125  18,939,507.0     19,717.6     19,807.0     18,848     20,607         513.8  cudaLaunchKernel            void at::native::<unnamed>::multi_tensor_apply_kernel<at::native::<unnamed>::TensorListScalarListMe…
 1,093,243  1,093,243      0       11       11  49,009,781.3  59,794,927.0     18,896  60,391,326  24,213,116.2     10,676.0      6,590.0      5,780      50,823      13,326.5  48,987,960.6  59,776,772.0         391  60,372,918  24,222,082.6     11,144.6     11,136.0     10,624     11,583         302.8  cudaLaunchKernel            void at::native::<unnamed>::multi_tensor_apply_kernel<at::native::<unnamed>::TensorListMetadata<(in…
 1,093,243  1,093,243      0       22       22  49,000,615.6  59,778,616.0     37,797  60,389,535  23,620,466.5      6,848.1      6,065.5      3,300      30,642       5,715.2  48,965,151.0  59,743,840.5         147  60,358,079  23,622,581.1     28,616.5     29,039.5     26,592     30,239       1,213.5  cudaLaunchKernel            void at::native::<unnamed>::multi_tensor_apply_kernel<at::native::<unnamed>::TensorListScalarListMe…
 1,093,243  1,093,243      0       22       21  33,605,825.0  20,805,673.0     10,577  61,608,513  24,532,572.7    115,756.4      8,921.0      4,580   2,374,071     504,406.5  35,082,976.2  20,798,259.0         472  61,601,987  24,102,863.0      1,796.3      1,775.5      1,504      2,112         177.3  cudaLaunchKernel            void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, floa…
 1,093,243  1,093,485      0       80       79  19,455,290.1  21,481,046.5     62,850  21,794,228   6,139,172.7    137,615.2      3,755.5      3,021  10,583,905   1,182,721.9  19,528,057.4  21,445,430.0      20,676  21,770,860   6,095,423.2     33,721.0     35,535.5     19,008     37,504       5,406.4  cudaLaunchKernel            void at::native::<unnamed>::multi_tensor_apply_kernel<at::native::<unnamed>::TensorListMetadata<(in…
 1,093,243  1,093,485      0       11       10  18,367,390.4  20,958,930.0    748,722  21,145,521   6,348,893.3  1,129,523.7     11,681.0      9,140  12,308,606   3,707,682.5  18,522,581.2  20,579,196.0     335,339  20,737,055   6,394,023.2    399,259.1    399,294.0    398,718    400,158         392.6  cudaLaunchKernel            void at::native::vectorized_elementwise_kernel<(int)4, at::native::sign_kernel_cuda(at::TensorItera…
 1,093,243  1,093,485      0       11       11  18,043,861.2  21,748,108.0  1,096,898  21,976,576   8,284,576.0     10,291.4     10,501.0      7,821      15,210       1,998.2  17,739,494.2  21,443,790.0     791,895  21,673,568   8,285,967.3    294,075.6    293,918.0    293,534    294,943         453.5  cudaLaunchKernel            void at::native::vectorized_elementwise_kernel<(int)8, at::native::bfloat16_copy_kernel_cuda(at::Te…
 1,093,243  1,093,485      0       11       10  17,905,740.7  20,615,643.0    407,627  20,784,127   6,469,632.4    992,026.3     12,970.0      9,700  10,754,143   3,237,742.2  18,214,034.6  20,264,612.0      33,206  20,417,981   6,391,789.2    356,486.7    356,478.0    356,382    356,670          75.8  cudaLaunchKernel            void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n…
 1,093,243  1,093,485      0       11       11  17,815,698.6  21,531,682.0    957,920  21,718,915   8,250,525.3     13,728.9      8,171.0      6,101      72,123      19,395.0  17,214,912.5  20,936,117.0     299,432  21,125,362   8,263,685.4    587,057.3    587,261.0    586,365    587,805         518.9  cudaLaunchKernel            void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, floa…
 1,093,243  1,093,243      0       11       11  17,315,448.3  20,800,811.0    674,171  20,852,634   7,638,396.6    274,404.5      8,660.0      7,940   2,930,097     880,794.0  16,822,505.3  20,573,890.0         967  20,625,868   8,209,634.1    218,538.5    218,559.0    217,503    219,614         646.6  cudaLaunchKernel            void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<fl…
 1,093,243  1,093,243      0       11       11  16,999,748.5  20,635,123.0    512,887  20,682,127   7,950,780.8     94,424.5      8,791.0      7,760     943,574     281,639.8  16,507,350.8  20,225,693.0       1,141  20,276,289   8,138,968.7    397,973.2    398,014.0    397,310    398,717         453.8  cudaLaunchKernel            void at::native::vectorized_elementwise_kernel<(int)4, at::native::AbsFunctor<float>, std::array<ch…
 1,093,243  1,093,243      0       11       10  16,949,983.5  20,293,362.0    607,032  20,315,828   7,291,048.2    316,829.2      7,560.0      6,810   3,402,389   1,023,367.4  17,652,938.1  19,701,382.0       3,824  19,721,601   6,204,698.9    587,112.6    587,389.0    585,629    588,253         782.8  cudaLaunchKernel            void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, std::arr…
 1,093,243  1,093,485      0       11       10  16,657,318.1  20,335,222.0     67,584  20,488,618   8,170,459.7     29,905.1     19,560.0     15,401      67,584      20,155.5  18,288,391.1  20,343,755.0     145,598  20,471,233   6,378,336.0      1,733.8      1,728.0      1,440      1,984         166.8  cudaLaunchKernel            void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, floa…
 1,093,243  1,093,243      0       22       22  15,987,890.4  19,311,591.0    486,782  19,756,600   7,477,260.4     14,571.5     14,991.0      5,260      69,093      13,436.9  15,504,474.7  18,825,004.0         416  19,281,958   7,485,006.3    468,844.2    468,766.0    466,269    472,030       1,421.8  cudaLaunchKernel            void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIterator…
 1,093,243  1,093,243      0       12       11  11,924,030.6  10,996,561.0  4,433,171  21,631,034   6,324,590.8    405,621.5      9,610.5      8,960   4,756,242   1,370,090.8   7,740,589.8   8,380,397.0         373  17,199,153   6,571,820.4  4,422,886.3  4,422,921.0  4,422,441  4,423,337         259.8  cudaLaunchKernel            void implicit_convolve_sgemm<__nv_bfloat16, __nv_bfloat16, (int)1024, (int)5, (int)5, (int)3, (int)…
 1,093,243  1,093,243      0      112      108  10,985,319.4   9,172,368.0  1,775,604  25,020,355   7,195,068.2      8,243.7      6,790.5      5,570      34,551       5,515.6   9,319,231.7   7,739,821.0         610  23,089,341   7,110,834.5  1,990,753.1  1,774,182.5  1,765,527  2,739,090     321,703.9  cuLaunchKernel              triton_poi_fused__to_copy_cat_87                                                                    
 1,093,243  1,093,485      0      212      208  10,830,626.9  10,279,841.5    706,741  24,116,722   7,188,763.1      7,604.5      6,155.0      5,430      33,422       5,097.5  10,170,315.4   9,680,646.0         748  23,157,815   7,125,184.9    844,613.1    728,684.0    695,036  1,190,425     164,841.6  cuLaunchKernel              triton_poi_fused_leaky_relu_backward_8                                                              
 1,093,243  1,093,243      0      185      182  10,694,296.2   9,957,383.0    978,124  23,996,586   7,192,243.1      8,198.0      6,961.0      5,820      34,471       5,259.7   9,857,093.9   9,148,522.5          18  22,997,955   7,142,192.0    988,865.7    979,643.0    967,451  1,027,227      18,215.0  cuLaunchKernel              triton_poi_fused__to_copy_cat_43                                                                    
 1,093,243  1,093,485      0      350      346  10,502,044.9  10,344,916.5    463,850  22,320,910   6,635,576.4      7,363.1      6,510.5      5,680      34,401       3,920.0  10,141,068.3  10,001,181.0         661  21,815,237   6,585,532.9    469,523.9    455,245.5    448,318    506,685      22,401.2  cuLaunchKernel              triton_poi_fused_leaky_relu_backward_89                                                             
 1,093,243  1,093,485      0      400      395  10,472,030.8  10,401,420.5    365,645  22,448,114   6,470,868.5      6,924.7      6,225.0      5,400      33,612       3,274.1  10,187,034.3  10,079,271.0         627  21,968,394   6,410,795.7    405,423.4    370,910.5    353,406    479,421      48,799.5  cuLaunchKernel              triton_poi_fused_leaky_relu_backward_12                                                             
 1,093,243  1,093,243      0      366      362  10,407,977.5  10,270,794.5    399,490  23,107,438   6,509,019.4      7,286.8      6,551.0      5,640      56,782       4,089.7  10,063,548.6   9,910,437.5         264  22,425,080   6,458,751.7    447,140.0    392,862.0    386,014    676,477      89,023.8  cuLaunchKernel              triton_poi_fused__to_copy_convolution_leaky_relu_leaky_relu_backward_88                             
 1,093,243  1,093,243      0    1,142    1,131  10,372,203.4  10,224,806.5    343,510  29,544,428   6,415,466.3      7,382.5      6,450.5      5,420     181,309       6,408.6   9,969,262.6   9,882,405.0           5  23,572,823   6,351,022.8    491,589.6    378,014.0    332,766  5,964,895     570,284.1  cuLaunchKernel              triton_poi_fused__to_copy_convolution_leaky_relu_leaky_relu_backward_pixel_shuffle_86               
 1,093,243  1,093,485      0      777      770  10,160,174.4  10,000,036.0    295,804  25,073,302   6,268,083.2      7,605.0      6,821.0      5,640     108,745       5,215.9   9,687,709.4   9,527,549.5         423  23,158,144   6,217,743.3    552,143.3    320,607.0    268,062  3,697,485     626,154.3  cuLaunchKernel              triton_red_fused_leaky_relu_mul_sum_88                                                              
 1,093,243  1,093,243      0      392      390  10,118,980.2  10,011,740.0    372,889  22,290,619   6,260,902.8      7,274.9      6,525.5      5,740      31,802       3,536.5   9,747,494.0   9,604,484.0         331  21,703,704   6,236,421.6    413,944.9    364,222.0    363,262    581,757      70,874.2  cuLaunchKernel              triton_poi_fused_cat_84                                                                             
 1,093,243  1,093,485      0      122      121  10,103,252.7   8,823,351.0    787,660  23,241,249   6,919,471.9      8,452.0      7,540.5      6,350      32,172       3,931.6   9,341,130.2   8,063,553.0         911  22,455,162   6,897,395.1    830,237.9    780,012.0    773,852    954,587      71,234.2  cuLaunchKernel              triton_poi_fused_leaky_relu_backward_3                                                              
 1,093,243  1,093,485      0      766      759   9,807,225.9   9,681,481.0    268,097  24,400,700   5,897,533.8      6,916.9      6,205.5      5,230      32,502       3,199.3   9,521,180.9   9,439,732.0         567  22,863,219   5,847,783.5    366,170.0    263,246.5    251,870  1,694,295     331,912.3  cuLaunchKernel              triton_red_fused_convolution_backward_10                                                            
 1,093,243  1,093,485      0      767      761   9,780,678.5   9,652,483.0    268,143  24,816,403   5,889,133.9      7,039.1      6,350.0      5,481      35,081       2,904.5   9,479,168.1   9,421,976.0         141  23,259,860   5,845,473.6    368,636.6    263,551.0    252,478  1,745,495     340,046.3  cuLaunchKernel              triton_red_fused_convolution_backward_5                                                             
 1,093,243  1,093,485      0    1,292    1,281   9,591,943.9   9,505,244.5    278,182  23,546,608   5,771,580.1      7,272.1      6,681.0      5,521      40,182       3,433.9   9,355,519.5   9,309,390.0         362  22,687,102   5,726,310.4    308,833.4    275,966.5    261,502    862,172     114,033.5  cuLaunchKernel              triton_red_fused_leaky_relu_leaky_relu_backward_mul_sum_87                                          
 1,093,243  1,093,243      0       16       15   9,236,757.1   8,329,315.5  1,157,678  22,254,973   6,654,641.4      7,990.4      4,415.0      3,940      28,112       8,242.6   8,623,493.6   8,367,888.0     811,973  21,111,422   6,520,110.3  1,144,258.3  1,143,962.5  1,139,451  1,148,666       2,604.6  cudaLaunchKernelExC_v11060  sm80_xmma_fprop_implicit_gemm_bf16bf16_bf16f32_f32_nhwckrsc_nhwc_tilesize256x32x32_stage4_warpsize4…
 1,093,243  1,093,485      0      531      531   8,376,633.3   8,356,952.0    225,446  17,838,740   4,975,853.8      6,769.8      6,180.0      5,441      33,682       2,660.8   8,149,017.1   8,131,941.0         830  17,606,891   4,975,688.1    220,846.4    217,407.0    214,335    228,862       5,058.0  cuLaunchKernel              triton_poi_fused_pixel_unshuffle_0                                                                  
 1,093,243  1,093,243      0      891      886   8,345,266.6   8,160,571.0    220,100  21,053,076   5,053,020.5      7,085.3      6,321.0      5,651      37,312       3,250.0   8,139,370.0   7,978,991.5          53  20,679,417   5,021,955.6    244,488.4    215,135.0    208,319    369,150      46,852.9  cuLaunchKernel              triton_poi_fused__to_copy_cat_49                                                                    
 1,093,243  1,093,243      0       16       15   8,106,442.7   7,195,795.0     53,987  21,127,239   6,650,943.2      7,229.6      4,565.5      3,690      46,392      10,469.0   8,628,772.7   8,369,920.0     845,426  21,112,643   6,515,906.2      9,884.0      9,840.0      9,696     10,432         180.2  cudaLaunchKernel            void tensorTransformGeneric<__nv_bfloat16, __nv_bfloat16, float, (bool)1, (bool)0, (bool)0, (cudnnK…
 1,093,243  1,093,243      0       11       11   7,964,278.1   8,692,346.0    471,201  16,278,476   5,892,856.1     12,355.5      8,201.0      7,270      53,693      13,717.3   7,534,205.5   8,266,491.0       1,574  15,853,269   5,898,639.6    417,717.0    417,790.0    415,934    418,941         871.6  cuLaunchKernelEx            nvjet_tst_128x48_64x9_1x1_v_bz_TNT                                                                  
 1,093,243  1,093,243      0      935      928   7,938,260.0   7,892,447.0    209,385  20,207,907   4,680,764.4      7,012.1      6,340.0      5,460      35,051       3,376.6   7,772,493.2   7,721,674.5          26  19,895,494   4,646,145.7    216,969.8    207,743.0    198,783    306,494      28,725.2  cuLaunchKernel              triton_poi_fused_pixel_shuffle_92                                                                   
 1,093,243  1,093,243      0       11       11   7,916,269.5   8,681,333.0     62,469  16,267,511   5,944,614.7     10,098.6      5,360.0      4,580      58,973      16,215.7   7,902,988.3   8,672,410.0         744  16,259,339   5,951,934.0      3,182.5      3,072.0      2,752      4,288         418.5  cuLaunchKernelEx            nvjet_tst_64x8_64x16_2x4_v_bz_TNT                                                                   
 1,093,243  1,093,243      0      714      708   7,898,844.1   7,787,052.5    210,486  20,511,180   4,731,969.8      7,463.4      6,660.5      5,451      33,631       3,980.2   7,731,437.4   7,589,758.0         381  20,170,258   4,690,594.6    224,920.1    204,831.0    200,831    335,230      41,628.2  cuLaunchKernel              triton_poi_fused_cat_81                                                                             
